user,group,device,ip,Login Time
44,10,101,90,2023-01-14 12:36:10.486944922
44,10,139,90,2023-01-14 13:09:30.047410501
44,10,35,90,2023-01-15 08:09:00.082359936
44,10,2,90,2023-01-15 12:01:44.321194627
44,10,64,90,2023-01-15 12:27:40.436479892
44,10,35,90,2023-01-16 08:30:36.969130248
44,10,10,90,2023-01-16 12:15:34.493858328
44,10,35,90,2023-01-16 12:55:28.230624831
44,10,115,90,2023-01-16 13:20:37.046469334
44,10,35,90,2023-01-17 08:46:24.925557048
44,10,35,90,2023-01-18 08:37:21.742257906
44,10,35,90,2023-01-18 11:03:01.955713608
44,10,120,90,2023-01-18 11:33:23.994426295
44,10,35,90,2023-01-19 08:08:42.271196088
44,10,35,90,2023-01-20 09:10:14.224350468
44,10,44,90,2023-01-20 13:17:50.449221905
44,10,35,90,2023-01-21 08:07:34.342341395
44,10,165,90,2023-01-21 11:35:58.194085563
44,10,35,90,2023-01-22 08:34:35.964597432
44,10,35,90,2023-01-23 08:39:57.421767660
44,10,169,90,2023-01-23 12:16:33.335408216
44,10,35,90,2023-01-23 15:28:54.635185332
44,10,35,90,2023-01-24 09:20:05.811802650
44,10,35,90,2023-01-24 16:49:22.023078426
44,10,35,90,2023-01-25 08:47:32.284415699
44,10,13,90,2023-01-25 09:04:56.139177617
44,10,5,90,2023-01-25 14:00:05.894948268
44,10,35,90,2023-01-26 08:37:04.441695840
44,10,35,90,2023-01-26 12:09:25.742272104
44,10,35,90,2023-01-27 08:43:36.115405836
44,10,120,90,2023-01-27 10:52:52.748629041
44,10,11,90,2023-01-27 11:50:09.134356477
44,10,35,90,2023-01-28 08:53:33.339849294
44,10,68,90,2023-01-28 11:52:49.887522494
44,10,35,90,2023-01-29 07:48:51.976988708
44,10,35,90,2023-01-29 08:47:51.515370084
44,10,2,90,2023-01-29 11:44:22.966856466
44,10,35,90,2023-01-29 13:09:13.700817784
44,10,44,90,2023-01-29 13:44:32.646295965
44,10,35,90,2023-01-30 07:53:49.158018468
44,10,64,90,2023-01-30 11:41:57.784068032
44,10,44,90,2023-01-30 15:38:01.146361916
44,10,35,90,2023-02-01 08:27:42.442494948
44,10,35,90,2023-02-01 12:08:29.195544473
44,10,35,90,2023-02-02 08:16:46.931891538
44,10,115,90,2023-02-02 12:46:27.770485120
44,10,35,90,2023-02-03 08:15:10.485574620
44,10,35,90,2023-02-03 11:18:58.060494412
44,10,35,90,2023-02-04 08:35:35.501872086
44,10,35,90,2023-02-06 09:13:06.162800232
44,10,11,90,2023-02-06 15:25:16.797036019
44,10,35,90,2023-02-07 08:41:25.808102568
44,10,146,90,2023-02-07 11:13:35.321198988
44,10,120,90,2023-02-07 13:14:31.268432708
44,10,35,90,2023-02-08 09:20:17.562906348
44,1,67,155,2023-02-09 08:16:43.345434342
44,1,67,155,2023-02-09 13:47:36.296004255
44,1,67,155,2023-02-09 15:31:16.521849295
44,1,67,155,2023-02-10 00:40:30.042684228
44,1,79,155,2023-02-10 03:55:13.112955978
44,1,67,155,2023-02-10 06:35:05.344299375
44,1,67,155,2023-02-11 15:58:48.876283560
44,1,64,155,2023-02-11 20:52:14.838589055
44,1,67,155,2023-02-12 16:02:53.397005778
44,1,120,155,2023-02-12 19:44:39.357334923
44,1,67,155,2023-02-12 22:40:35.397341487
71,10,160,53,2023-01-01 09:42:11.892218850
71,10,160,53,2023-01-02 09:26:17.411287590
71,10,10,53,2023-01-02 12:27:47.680324936
71,10,160,53,2023-01-03 08:35:14.588604318
71,10,10,53,2023-01-03 11:22:20.859066575
71,10,10,53,2023-01-03 14:37:56.613913146
71,10,160,53,2023-01-04 08:08:26.353102074
71,10,160,53,2023-01-05 08:08:36.923544924
71,10,64,53,2023-01-06 06:57:16.136674179
71,10,160,53,2023-01-06 08:44:43.040825694
71,10,160,53,2023-01-06 12:32:16.940184280
71,10,160,53,2023-01-07 08:55:14.206881570
71,10,160,53,2023-01-08 09:10:24.496774788
71,10,141,53,2023-01-08 09:29:29.067092186
71,10,129,53,2023-01-08 17:44:45.037349710
71,10,160,53,2023-01-09 08:29:53.695412652
71,10,160,53,2023-01-09 09:36:31.948238166
71,10,169,53,2023-01-09 11:36:01.534994118
71,10,44,53,2023-01-09 13:20:31.903436138
71,10,160,53,2023-01-10 09:03:42.765426726
71,10,120,53,2023-01-10 10:30:30.670894365
71,10,120,53,2023-01-10 15:03:37.610562107
71,10,160,53,2023-01-11 09:17:06.092220858
71,10,160,53,2023-01-12 09:43:20.556163170
71,10,160,53,2023-01-13 07:47:48.053958474
71,10,64,53,2023-01-13 14:07:58.237772679
71,10,35,53,2023-01-14 08:55:36.147599436
71,10,160,53,2023-01-14 09:18:50.414494920
71,10,160,53,2023-01-14 11:08:18.984105152
71,10,126,53,2023-01-14 13:23:38.972666383
71,10,4,53,2023-01-14 13:48:21.417714780
71,10,88,53,2023-01-14 15:30:13.920121033
71,10,160,53,2023-01-15 08:30:25.526060748
71,10,160,53,2023-01-15 15:24:34.499407672
71,10,160,53,2023-01-16 08:23:56.145899706
71,10,160,53,2023-01-17 08:12:59.003344992
71,10,169,53,2023-01-17 09:28:22.149237495
71,10,11,53,2023-01-17 12:15:55.923999718
71,10,2,53,2023-01-17 13:58:56.504994837
71,10,160,53,2023-01-18 08:19:21.872212332
71,10,160,53,2023-01-18 10:58:41.841505023
71,10,120,53,2023-01-18 11:54:36.122291983
71,10,115,53,2023-01-18 12:40:18.642268491
71,10,160,53,2023-01-19 08:40:04.632108978
71,10,160,53,2023-01-20 09:17:46.679286102
71,10,113,53,2023-01-20 11:06:23.863028777
71,10,160,53,2023-01-20 13:56:24.454256367
71,10,160,53,2023-01-21 08:01:46.162010292
71,10,160,53,2023-01-22 07:57:30.628688316
71,10,160,53,2023-01-23 08:55:34.495097952
71,10,160,53,2023-01-23 11:56:54.972794950
71,10,17,53,2023-01-23 12:22:56.393185675
71,10,25,53,2023-01-23 14:01:31.502645755
71,10,160,53,2023-01-24 08:33:18.102668544
71,10,160,53,2023-01-27 09:18:52.862166126
71,10,160,53,2023-01-27 12:33:19.643763505
71,1,132,122,2023-01-29 10:14:58.877882004
71,1,64,122,2023-01-29 22:41:11.227235179
71,1,132,122,2023-01-30 00:45:41.558948484
71,1,44,122,2023-01-30 01:33:53.835606647
71,1,120,122,2023-01-30 02:50:56.013439862
71,1,120,122,2023-01-30 03:23:19.940678572
71,1,115,122,2023-01-30 03:34:56.735351488
71,1,169,122,2023-01-30 04:30:38.900879608
71,1,120,122,2023-01-30 07:09:41.867325311
71,1,132,122,2023-01-30 23:58:02.783458110
71,1,132,122,2023-02-01 16:36:08.740742814
71,1,132,122,2023-02-02 08:09:18.264943404
71,1,132,122,2023-02-02 10:41:26.858249311
71,1,119,122,2023-02-02 14:17:47.074449527
71,1,42,122,2023-02-02 15:22:07.559962907
71,1,132,122,2023-02-03 08:15:52.323808950
71,1,132,122,2023-02-04 16:39:21.142492380
71,1,132,122,2023-02-04 22:34:57.581249268
71,1,132,122,2023-02-05 15:41:29.520212718
71,1,10,122,2023-02-05 17:48:58.459883508
71,1,11,122,2023-02-05 23:31:37.339196287
71,1,132,122,2023-02-07 15:46:07.464906108
71,1,132,122,2023-02-08 08:15:10.704864942
71,1,132,122,2023-02-09 08:11:05.704195914
71,1,132,122,2023-02-12 15:52:22.713802518
71,1,120,122,2023-02-12 19:13:06.673624619
71,1,115,122,2023-02-12 21:05:59.228782200
148,10,17,19,2023-01-02 08:36:36.806168934
148,10,17,19,2023-01-03 08:29:11.158415838
148,10,44,19,2023-01-03 09:23:15.993089160
148,10,10,19,2023-01-03 09:51:33.032893502
148,10,120,19,2023-01-03 15:57:57.474508668
148,10,17,19,2023-01-04 08:48:57.386275008
148,10,120,19,2023-01-04 12:18:39.679191089
148,10,17,19,2023-01-04 15:26:16.790284129
148,10,17,19,2023-01-07 09:34:23.014315830
148,10,17,19,2023-01-07 14:20:21.628344240
148,10,17,19,2023-01-08 07:50:21.820842018
148,10,17,19,2023-01-08 10:53:31.636221793
148,10,17,19,2023-01-09 09:19:47.243268150
148,10,44,19,2023-01-10 07:06:01.225421009
148,10,17,19,2023-01-10 08:18:08.542932545
148,10,10,19,2023-01-10 10:23:17.438228026
148,10,17,19,2023-01-10 13:13:26.865039184
148,10,126,19,2023-01-11 07:15:46.446213264
148,10,17,19,2023-01-11 08:24:05.761449600
148,10,17,19,2023-01-11 14:14:00.891537169
148,10,17,19,2023-01-12 08:03:20.068166466
148,10,17,19,2023-01-12 09:50:37.962255319
148,10,17,19,2023-01-12 16:08:43.285348149
148,10,17,19,2023-01-13 08:18:34.621831890
148,10,17,19,2023-01-13 09:43:41.863626122
148,10,17,19,2023-01-14 08:32:09.607990584
148,10,17,19,2023-01-14 11:18:22.299119258
148,10,17,19,2023-01-14 13:30:04.845869143
148,10,17,19,2023-01-14 16:00:57.614892369
148,10,17,19,2023-01-15 09:33:50.780207442
148,10,113,19,2023-01-15 13:44:43.266274818
148,10,44,19,2023-01-15 20:02:52.044452248
148,10,17,19,2023-01-16 09:06:00.174587646
148,10,120,19,2023-01-16 09:41:50.082158346
148,10,17,19,2023-01-16 12:40:40.498249497
148,10,115,19,2023-01-16 14:42:20.259827986
148,10,17,19,2023-01-19 08:30:42.499491078
148,10,10,19,2023-01-19 11:25:05.872295511
148,10,11,19,2023-01-19 12:41:52.395771729
148,10,2,19,2023-01-19 16:40:34.683775182
148,10,17,19,2023-01-20 08:27:12.145989004
148,10,115,19,2023-01-20 09:35:10.315919736
148,10,113,19,2023-01-20 10:01:35.821873857
148,10,17,19,2023-01-20 12:26:56.312043553
148,10,17,19,2023-01-21 08:07:01.643797374
148,10,169,19,2023-01-21 13:37:33.460150620
148,10,17,19,2023-01-22 08:25:51.851384682
148,10,11,19,2023-01-22 10:39:31.038936711
148,10,64,19,2023-01-22 11:36:21.882866500
148,10,169,19,2023-01-22 12:03:45.051169391
148,10,44,19,2023-01-22 13:34:59.778257086
148,10,17,19,2023-01-23 08:49:10.294430592
148,10,17,19,2023-01-23 12:19:04.212459632
148,10,17,19,2023-01-24 08:21:38.963639904
148,10,17,19,2023-01-25 08:11:12.089045226
148,10,17,19,2023-01-26 08:21:48.183332352
148,10,2,19,2023-01-26 09:08:27.328346848
148,10,113,19,2023-01-26 13:27:29.503078875
148,10,64,19,2023-01-26 13:38:18.421921827
148,10,113,19,2023-01-26 14:41:16.406803996
148,10,17,19,2023-01-28 08:11:20.810689836
148,10,64,19,2023-01-29 08:48:13.234295628
148,10,17,19,2023-01-29 15:47:37.596368012
148,10,17,19,2023-01-31 08:13:50.651376732
148,10,17,19,2023-01-31 11:02:48.623194818
148,10,2,19,2023-01-31 11:23:44.764425575
148,10,17,19,2023-02-01 08:33:54.265786722
148,10,17,19,2023-02-02 08:34:55.038343746
148,10,115,19,2023-02-02 10:50:26.900105875
148,10,17,19,2023-02-03 08:01:05.212635186
148,10,17,19,2023-02-04 07:59:04.529834088
148,10,17,19,2023-02-04 12:36:21.548051850
148,10,17,19,2023-02-04 13:12:35.524147420
148,10,113,19,2023-02-04 14:50:58.763563395
148,10,17,19,2023-02-05 06:48:41.214687459
148,10,17,19,2023-02-05 08:46:11.162286882
148,10,44,19,2023-02-05 14:26:34.021758073
148,10,17,19,2023-02-06 09:06:07.460425218
148,10,17,19,2023-02-07 08:49:21.225381408
148,10,17,19,2023-02-07 12:32:48.816005316
148,10,17,19,2023-02-09 08:21:16.762870914
148,10,17,19,2023-02-11 08:23:39.579618144
148,10,2,19,2023-02-11 12:11:19.991401234
148,10,120,19,2023-02-11 13:04:00.759508738
148,10,10,19,2023-02-11 13:24:11.189265321
148,10,76,19,2023-02-11 15:20:30.527365517
148,10,113,19,2023-02-11 15:43:01.297542044
92,10,49,1,2023-01-01 08:29:09.178412778
92,10,120,1,2023-01-01 11:48:32.145675173
92,10,2,1,2023-01-01 15:47:22.782241517
92,10,49,1,2023-01-02 08:00:28.283328972
92,10,10,1,2023-01-02 12:43:53.349676708
92,10,49,1,2023-01-03 08:24:54.459551868
92,10,49,1,2023-01-05 09:10:18.247444410
92,10,49,1,2023-01-06 09:12:10.507994724
92,10,49,1,2023-01-06 11:13:11.870689976
92,10,49,1,2023-01-07 08:50:42.214763688
92,10,49,1,2023-01-07 10:30:23.642331960
92,10,10,1,2023-01-07 11:03:50.460340488
92,10,2,1,2023-01-07 12:05:08.259305780
92,10,115,1,2023-01-07 12:44:18.375453903
92,10,11,1,2023-01-07 13:02:14.477040090
92,10,113,1,2023-01-07 13:50:55.981169221
92,10,49,1,2023-01-08 08:07:00.308222808
92,10,2,1,2023-01-08 13:50:42.825467102
92,10,49,1,2023-01-09 08:20:27.104839014
92,10,49,1,2023-01-09 12:06:07.109267024
92,10,44,1,2023-01-09 13:36:06.146063617
92,10,49,1,2023-01-11 08:18:57.220554360
92,10,115,1,2023-01-11 09:15:29.225331955
92,10,49,1,2023-01-11 13:42:23.949506780
92,10,49,1,2023-01-12 08:06:38.886003312
92,10,11,1,2023-01-12 08:57:41.299544489
92,10,49,1,2023-01-12 12:31:21.542769033
92,10,44,1,2023-01-12 14:04:02.411248973
92,10,49,1,2023-01-13 09:36:01.140253332
92,10,2,1,2023-01-13 11:49:03.547744326
92,10,120,1,2023-01-13 14:14:57.021937637
92,10,49,1,2023-01-13 15:02:43.522307023
92,10,49,1,2023-01-14 08:13:38.778036564
92,10,49,1,2023-01-15 08:42:37.021589964
92,10,49,1,2023-01-16 09:28:57.503741382
92,10,49,1,2023-01-16 14:58:59.377974603
92,10,49,1,2023-01-17 08:34:59.260126080
92,10,49,1,2023-01-18 10:28:08.555299128
92,10,49,1,2023-01-18 12:44:23.011879118
92,10,49,1,2023-01-18 15:30:17.169799784
92,10,49,1,2023-01-20 08:12:32.899663751
92,10,49,1,2023-01-20 10:09:56.722259093
92,10,10,1,2023-01-20 11:03:17.196663143
92,10,49,1,2023-01-20 13:38:56.929735701
92,10,49,1,2023-01-21 08:51:12.278201460
92,10,49,1,2023-01-21 09:57:27.906487988
92,10,115,1,2023-01-21 15:00:21.308031088
92,10,49,1,2023-01-22 09:09:23.636247054
92,10,49,1,2023-01-23 07:59:30.995232978
92,10,49,1,2023-01-24 08:56:05.438783226
92,10,49,1,2023-01-25 08:11:36.198551748
92,10,44,1,2023-01-25 10:55:59.561346028
92,10,2,1,2023-01-25 13:18:35.194517194
92,10,49,1,2023-01-26 08:34:02.293640052
92,10,37,1,2023-01-26 10:29:02.643265383
92,10,117,1,2023-01-26 11:11:13.701892895
92,10,49,1,2023-01-27 08:10:12.204098328
92,10,49,1,2023-01-27 13:03:23.048996551
92,10,49,1,2023-01-27 17:06:25.980421564
92,10,169,1,2023-01-28 07:49:21.679394363
92,10,49,1,2023-01-28 08:22:51.972752730
92,10,49,1,2023-01-28 12:00:06.674108701
92,10,10,1,2023-01-28 13:35:44.914185130
92,10,44,1,2023-01-28 15:14:25.092586973
92,10,11,1,2023-01-28 17:57:34.425542854
92,10,49,1,2023-01-29 08:18:10.058384574
92,10,49,1,2023-01-30 08:41:41.445299256
92,10,49,1,2023-01-30 13:49:44.573163238
92,10,64,1,2023-02-01 08:18:00.801769074
92,10,49,1,2023-02-01 08:49:47.309521710
92,10,49,1,2023-02-01 10:35:16.660475514
92,10,49,1,2023-02-02 08:00:04.765878864
92,10,2,1,2023-02-02 09:08:13.919244663
92,10,26,1,2023-02-02 10:05:04.298107456
92,10,115,1,2023-02-02 15:49:42.365999790
92,10,49,1,2023-02-03 08:49:34.042345596
92,10,49,1,2023-02-03 15:18:43.550886135
92,10,49,1,2023-02-04 08:09:16.350949860
92,10,49,1,2023-02-06 09:23:00.448490160
92,10,49,1,2023-02-06 11:59:06.070678421
92,10,49,1,2023-02-07 09:13:37.853310240
92,10,49,1,2023-02-07 10:39:29.949074234
92,10,44,1,2023-02-07 11:09:01.827609630
92,10,120,1,2023-02-07 15:15:24.469983046
92,10,49,1,2023-02-08 08:25:19.897806606
92,10,49,1,2023-02-10 08:03:57.157617051
92,10,49,1,2023-02-10 09:14:00.240666060
92,10,49,1,2023-02-11 08:06:39.796664754
92,10,132,1,2023-02-11 13:49:31.086945100
92,10,49,1,2023-02-12 08:05:33.985166346
92,10,49,1,2023-02-12 11:15:18.531964637
84,10,109,97,2023-01-01 08:18:48.438983310
84,10,44,97,2023-01-01 10:01:52.089265988
84,10,120,97,2023-01-01 13:52:15.742254182
84,10,10,97,2023-01-01 14:34:26.792961209
84,10,109,97,2023-01-02 08:19:56.072403192
84,10,109,97,2023-01-03 08:11:22.486102950
84,10,11,97,2023-01-04 07:44:57.333593310
84,10,115,97,2023-01-04 14:41:19.597494145
84,10,11,97,2023-01-04 15:09:48.593590521
84,10,109,97,2023-01-05 08:08:14.378021358
84,10,53,97,2023-01-05 10:54:14.192831896
84,10,87,97,2023-01-05 14:45:06.504651399
84,10,109,97,2023-01-06 08:10:05.988114918
84,10,109,97,2023-01-06 14:22:24.592638831
84,10,109,97,2023-01-06 15:07:47.028227790
84,10,10,97,2023-01-07 07:36:53.892541793
84,10,109,97,2023-01-07 08:36:27.499843452
84,10,44,97,2023-01-07 10:24:28.233524577
84,10,115,97,2023-01-07 12:19:29.984988823
84,10,64,97,2023-01-07 12:56:21.162479255
84,10,109,97,2023-01-10 08:59:54.283969974
84,10,109,97,2023-01-10 13:41:05.037011145
84,10,109,97,2023-01-11 08:10:08.670537108
84,10,109,97,2023-01-11 14:03:37.316146897
84,10,109,97,2023-01-12 08:18:13.140813318
84,10,109,97,2023-01-13 08:01:56.226788064
84,10,109,97,2023-01-15 09:00:40.662781104
84,10,169,97,2023-01-15 12:19:55.302017031
84,10,2,97,2023-01-15 14:47:33.289171999
84,10,109,97,2023-01-16 09:06:37.306512924
84,10,109,97,2023-01-16 16:30:15.261285410
84,10,109,97,2023-01-17 08:16:57.928703724
84,10,109,97,2023-01-17 10:42:12.370345923
84,10,64,97,2023-01-17 12:20:12.247271424
84,10,113,97,2023-01-17 15:02:50.282908901
84,10,109,97,2023-01-19 09:35:50.156021154
84,10,109,97,2023-01-19 13:48:45.811910163
84,10,109,97,2023-01-20 07:46:24.413448774
84,10,113,97,2023-01-20 13:34:47.455767471
84,10,109,97,2023-01-21 08:03:13.906679244
84,10,141,97,2023-01-21 11:33:15.121854730
84,10,25,97,2023-01-21 14:44:53.111716399
84,10,113,97,2023-01-21 15:02:53.989602267
84,10,109,97,2023-01-22 09:01:26.574400416
84,10,49,97,2023-01-22 09:14:28.317064538
84,10,120,97,2023-01-22 10:05:44.112951763
84,10,2,97,2023-01-22 12:03:42.254710172
84,10,109,97,2023-01-22 13:43:02.512970899
84,10,64,97,2023-01-22 16:20:57.874115596
84,10,109,97,2023-01-23 09:09:24.267886272
84,10,109,97,2023-01-23 11:31:49.355216070
84,10,109,97,2023-01-24 09:19:28.889884362
84,10,109,97,2023-01-25 08:47:52.383604134
84,10,120,97,2023-01-25 12:45:38.520913148
84,10,109,97,2023-01-26 10:07:10.128307938
84,10,109,97,2023-01-28 09:21:13.582936302
84,10,109,97,2023-01-28 09:53:21.271465589
84,10,108,97,2023-01-28 10:09:07.654089732
84,10,109,97,2023-01-29 08:35:19.581786360
84,10,109,97,2023-01-30 08:18:55.902900882
84,10,109,97,2023-01-31 08:48:24.795416862
84,10,109,97,2023-02-01 08:22:26.377006764
84,10,109,97,2023-02-01 12:12:55.138998818
84,10,64,97,2023-02-01 14:07:49.715865515
84,10,109,97,2023-02-02 08:08:17.051976648
84,10,64,97,2023-02-02 11:31:08.085376399
84,10,11,97,2023-02-02 11:48:11.520968744
84,10,44,97,2023-02-02 15:15:02.607638757
84,10,109,97,2023-02-04 08:49:34.304236716
84,10,109,97,2023-02-05 08:26:21.061191126
84,10,109,97,2023-02-05 11:56:11.695252099
84,10,109,97,2023-02-06 08:13:05.937080616
84,10,109,97,2023-02-06 11:23:29.495688971
84,10,109,97,2023-02-08 08:17:22.369411722
84,10,109,97,2023-02-08 16:06:09.061353678
84,10,109,97,2023-02-10 09:14:19.583258958
84,10,109,97,2023-02-11 09:18:42.271624416
84,10,64,97,2023-02-11 14:01:48.815535078
84,10,11,97,2023-02-11 15:18:27.348262517
84,10,109,97,2023-02-12 09:02:37.798292274
84,10,4,97,2023-02-12 12:37:29.863801222
84,10,169,97,2023-02-12 12:55:46.250290691
84,10,45,97,2023-02-12 13:28:31.055760968
143,10,28,142,2023-01-01 07:48:38.163899064
143,10,28,142,2023-01-02 08:16:25.013538258
143,10,28,142,2023-01-03 08:49:00.499220730
143,10,28,142,2023-01-03 09:35:36.359625296
143,10,28,142,2023-01-03 12:37:46.744381593
143,10,15,142,2023-01-03 15:32:37.470823609
143,10,120,142,2023-01-04 08:57:48.719916860
143,10,28,142,2023-01-04 10:30:50.961982238
143,10,28,142,2023-01-04 11:24:18.691904527
143,10,154,142,2023-01-04 11:54:33.775430268
143,10,28,142,2023-01-05 08:53:43.438466280
143,10,28,142,2023-01-05 10:46:16.579701057
143,10,28,142,2023-01-06 08:39:54.891624744
143,10,169,142,2023-01-06 09:32:25.919310472
143,10,10,142,2023-01-06 10:48:32.168947427
143,10,28,142,2023-01-07 08:41:12.226671630
143,10,10,142,2023-01-07 10:44:31.074707277
143,10,31,142,2023-01-07 12:06:42.552576053
143,10,120,142,2023-01-07 12:35:26.451055939
143,10,28,142,2023-01-07 14:12:25.925160514
143,10,28,142,2023-01-08 09:10:25.905877482
143,10,120,142,2023-01-08 10:36:09.056538870
143,10,44,142,2023-01-08 11:59:22.381941295
143,10,11,142,2023-01-08 12:51:00.119890082
143,10,28,142,2023-01-09 07:53:26.561005837
143,10,28,142,2023-01-09 13:09:46.004951859
143,10,28,142,2023-01-10 07:58:57.184640334
143,10,28,142,2023-01-10 08:57:38.630804539
143,10,44,142,2023-01-10 12:08:33.331235159
143,10,10,142,2023-01-10 13:17:41.782162602
143,10,28,142,2023-01-11 09:05:05.450932434
143,10,28,142,2023-01-12 09:04:24.817533792
143,10,28,142,2023-01-13 08:43:25.014720738
143,10,76,142,2023-01-13 13:49:42.663636356
143,10,28,142,2023-01-13 14:16:13.566556755
143,10,44,142,2023-01-13 14:53:39.074509077
143,10,2,142,2023-01-13 16:47:17.826891689
143,10,28,142,2023-01-16 08:17:46.561738698
143,10,28,142,2023-01-16 09:33:34.747136595
143,10,28,142,2023-01-16 10:25:20.456172547
143,10,117,142,2023-01-16 12:16:25.126431235
143,10,123,142,2023-01-16 15:19:16.847557121
143,10,28,142,2023-01-17 09:08:30.819857507
143,10,28,142,2023-01-18 09:04:09.769666692
143,10,28,142,2023-01-18 11:08:34.727285368
143,10,28,142,2023-01-19 08:47:02.128816446
143,10,28,142,2023-01-19 09:50:30.325781224
143,10,28,142,2023-01-19 12:47:46.084523509
143,10,28,142,2023-01-20 08:35:17.338531680
143,10,28,142,2023-01-21 08:29:26.162218542
143,10,64,142,2023-01-21 09:27:36.039745868
143,10,28,142,2023-01-22 08:41:46.651793232
143,10,120,142,2023-01-22 12:53:30.827676877
143,10,28,142,2023-01-23 08:10:09.159020892
143,10,44,142,2023-01-23 11:00:14.682704470
143,10,2,142,2023-01-23 11:47:41.938634288
143,10,28,142,2023-01-23 13:33:57.226452226
143,10,28,142,2023-01-24 07:51:17.275374384
143,10,28,142,2023-01-24 11:36:18.303697611
143,10,28,142,2023-01-26 08:35:16.656704118
143,10,28,142,2023-01-26 13:14:21.131506703
143,10,169,142,2023-01-26 14:39:15.843055418
143,10,28,142,2023-01-28 07:58:01.044517062
143,10,28,142,2023-01-28 13:46:43.652403195
143,10,28,142,2023-01-29 08:20:59.412131436
143,10,28,142,2023-01-29 14:38:25.346849900
143,10,28,142,2023-01-30 09:02:05.659442988
143,10,28,142,2023-01-30 11:22:14.657668519
143,10,28,142,2023-01-30 12:51:00.970640276
143,10,28,142,2023-01-31 08:41:43.014958182
143,10,169,142,2023-01-31 11:52:52.390874734
143,10,28,142,2023-02-01 07:49:19.060990164
143,10,28,142,2023-02-01 08:37:56.829356166
143,10,28,142,2023-02-02 08:28:50.842725750
143,10,2,142,2023-02-02 13:16:31.764667616
143,10,28,142,2023-02-02 13:50:20.774323466
143,10,11,142,2023-02-02 14:04:44.758445273
143,10,28,142,2023-02-02 14:20:23.259135742
143,10,2,142,2023-02-02 17:26:19.597435935
143,10,28,142,2023-02-03 08:46:49.779608832
143,10,28,142,2023-02-03 12:33:38.785489845
143,10,28,142,2023-02-04 08:15:25.744063482
143,10,64,142,2023-02-04 09:45:59.846917107
143,10,44,142,2023-02-04 10:20:50.356779724
143,10,44,142,2023-02-04 11:42:15.963014471
143,10,120,142,2023-02-04 11:53:14.323416978
143,10,64,142,2023-02-04 12:40:02.925367123
143,10,11,142,2023-02-04 13:29:32.793481506
143,10,113,142,2023-02-04 16:18:41.053534167
143,10,28,142,2023-02-05 09:21:36.917625258
143,10,28,142,2023-02-07 08:11:55.606378788
143,10,115,142,2023-02-07 14:53:30.684620261
143,10,44,142,2023-02-08 09:02:38.745882620
143,10,115,142,2023-02-08 12:53:34.823401426
143,10,28,142,2023-02-09 08:05:11.395870068
143,10,120,142,2023-02-09 11:23:24.185898057
143,10,28,142,2023-02-10 08:48:24.958041678
143,10,115,142,2023-02-11 08:21:56.925159835
143,10,28,142,2023-02-11 09:21:42.571103274
143,10,28,142,2023-02-11 10:54:39.590832049
143,10,64,142,2023-02-11 15:42:44.938497788
143,10,28,142,2023-02-12 09:17:27.639923688
144,10,56,149,2023-01-01 08:30:24.671426418
144,10,56,149,2023-01-02 09:08:18.769987494
144,10,56,149,2023-01-03 07:59:47.825690718
144,10,115,149,2023-01-03 10:04:08.919273820
144,10,2,149,2023-01-03 11:10:51.953065424
144,10,169,149,2023-01-03 13:16:21.982600427
144,10,44,149,2023-01-03 13:31:47.645744815
144,10,11,149,2023-01-03 14:04:01.512040126
144,10,56,149,2023-01-04 08:14:56.602664964
144,10,56,149,2023-01-05 08:44:10.389419214
144,10,56,149,2023-01-05 11:23:11.466668748
144,10,115,149,2023-01-06 08:02:37.367062761
144,10,56,149,2023-01-06 08:19:32.594230116
144,10,39,149,2023-01-06 10:24:10.100050185
144,10,64,149,2023-01-06 11:59:06.037908010
144,10,44,149,2023-01-07 07:08:03.568600931
144,10,56,149,2023-01-07 08:19:23.940371190
144,10,10,149,2023-01-07 11:29:09.984886729
144,10,113,149,2023-01-07 16:36:28.368832065
144,10,56,149,2023-01-08 08:35:03.245323290
144,10,56,149,2023-01-08 15:13:31.250521593
144,10,56,149,2023-01-09 08:04:29.029374810
144,10,44,149,2023-01-11 07:49:28.513808806
144,10,56,149,2023-01-11 08:37:56.629938960
144,10,113,149,2023-01-11 10:06:14.150001235
144,10,113,149,2023-01-11 11:18:37.735788827
144,10,44,149,2023-01-11 11:48:33.419540408
144,10,56,149,2023-01-11 12:56:10.767766500
144,10,56,149,2023-01-12 09:02:49.898977644
144,10,56,149,2023-01-13 08:19:19.420176018
144,10,44,149,2023-01-13 11:59:02.820805335
144,10,169,149,2023-01-13 12:44:49.679126553
144,10,64,149,2023-01-13 14:45:14.202813652
144,10,56,149,2023-01-14 08:32:46.315601658
144,10,115,149,2023-01-14 13:19:39.997932551
144,10,56,149,2023-01-15 08:38:14.747474304
144,10,56,149,2023-01-16 08:24:36.041194098
144,10,56,149,2023-01-17 08:43:56.508593226
144,10,56,149,2023-01-18 08:49:34.184222472
144,10,56,149,2023-01-18 11:34:31.425879752
144,10,56,149,2023-01-19 08:31:40.026894504
144,10,56,149,2023-01-20 08:14:36.573138420
144,10,56,149,2023-01-20 15:49:31.206562892
144,10,56,149,2023-01-21 08:12:34.452951960
144,10,11,149,2023-01-21 09:53:59.274614726
144,10,120,149,2023-01-21 11:18:45.341875970
144,10,56,149,2023-01-22 08:34:54.204690774
